,audio name,normalized,origConf,avgPertConf,mse,mse avg,r2,r2 avg,coefs
0,audio/speech_commands/cat/9f869f70_nohash_0.wav,"[1000, 3000, 5000, 10000, 15000, 20000, 25000, 30000, 32000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.5586, 0.5737, 0.5835, 0.5635, 0.5728, 0.5728, 0.5615, 0.582, 0.5757]","[0.08603363829573385, 0.08303710726540457, 0.09315873995293199, 0.08783941771354938, 0.08904070206284466, 0.08414781329869385, 0.08339738142579957, 0.08086880245956866, 0.07830174285000474]",0.08509170503605902,"[0.6007041941150917, 0.6135371966067452, 0.5620184814194726, 0.5931493709051328, 0.5713961948872467, 0.5888396493530087, 0.5845930008707942, 0.5796541115127654, 0.5905643667391443]",0.5871618407121557,"[[ 1.47135227e-27,  2.22467002e-01,  6.13917781e-02,  1.83206918e-01,
        2.11344587e-01,  9.33072473e-02,  1.11738565e-02,  1.43449965e-01,
        2.56362963e-01,  2.40577183e-01,  4.08300748e-02,  5.05453834e-01,
        4.25879761e-01,  2.59338912e-01,  2.90195585e-01,  5.98281965e-01,
        2.10788590e-01,  1.05978143e-01,  7.62922325e-02,  7.15098337e-02,
       -2.92024299e-02,  4.56182444e-02,  5.20073182e-02,  5.03394086e-02,
        1.47135227e-27], [-3.53254485e-26,  2.13899567e-01,  1.11739686e-01,  1.95260745e-01,
        1.66714383e-01,  9.12955378e-02, -1.82958360e-02,  9.53829163e-02,
        2.56264874e-01,  2.22352143e-01,  3.04882999e-03,  5.74552592e-01,
        4.29839174e-01,  2.32982430e-01,  3.21337790e-01,  5.75780670e-01,
        1.72206294e-01,  7.17978927e-02,  5.38206660e-02,  1.56467592e-02,
       -3.26901228e-02,  4.52713206e-02,  2.64703946e-02,  6.75439493e-02,
       -3.53254485e-26], [-3.69710871e-26,  2.18537663e-01,  9.10884684e-02,  1.74312177e-01,
        1.55994741e-01,  8.43730395e-02, -1.37047925e-02,  7.67128917e-02,
        2.52186069e-01,  1.72719755e-01, -1.18690315e-02,  5.44090423e-01,
        4.40664225e-01,  2.37178466e-01,  2.47839506e-01,  5.37717744e-01,
        1.74880142e-01,  9.42538513e-02,  7.66999407e-02,  6.78819922e-02,
        1.58823859e-02,  6.04650259e-02,  6.02021867e-02,  6.63034207e-02,
       -3.69710871e-26], [-3.50817155e-26,  2.64174245e-01,  9.32073793e-02,  1.29750537e-01,
        1.79522567e-01,  9.55906572e-02,  1.50535679e-02,  9.95915650e-02,
        2.31475539e-01,  2.21556293e-01,  4.18313538e-02,  5.53158135e-01,
        4.01249580e-01,  2.27998155e-01,  3.00669660e-01,  5.97064552e-01,
        2.31099831e-01,  7.87144830e-02,  6.65693067e-02,  3.21930250e-02,
       -4.84354109e-02,  5.99309533e-02,  3.60148203e-02,  6.06767229e-02,
       -3.50817155e-26], [-8.19451390e-26,  2.36796356e-01,  7.51429449e-02,  1.95617500e-01,
        1.93285807e-01,  8.46951250e-02, -5.30401327e-02,  1.08895613e-01,
        2.54709621e-01,  2.29450799e-01,  1.55184072e-04,  5.54548507e-01,
        4.13059948e-01,  2.65003158e-01,  2.90133518e-01,  5.61710512e-01,
        2.41773065e-01,  7.43197602e-02,  5.38727429e-02, -1.50813648e-03,
       -3.40388440e-02,  3.46862840e-02, -3.10401372e-02,  2.64142133e-02,
       -8.19451390e-26], [-4.30882384e-26,  2.04990790e-01,  7.88796088e-02,  1.78938933e-01,
        2.00612780e-01,  4.83196521e-02,  1.12915873e-02,  1.48261031e-01,
        2.74062100e-01,  2.56627443e-01, -2.03915463e-02,  5.28854978e-01,
        3.73396518e-01,  2.23379336e-01,  3.32314040e-01,  5.92816457e-01,
        2.38910134e-01,  9.23148787e-02,  7.83480561e-02,  3.75780271e-02,
       -1.08483661e-02,  4.53211492e-02,  6.62132172e-02,  5.81557636e-02,
       -4.30882384e-26], [-1.17018253e-26,  2.54162280e-01,  7.65264414e-02,  1.57374515e-01,
        2.14415243e-01,  1.09521677e-01,  1.98133704e-02,  9.63627744e-02,
        2.82107985e-01,  2.68488479e-01,  1.09768561e-02,  5.70526896e-01,
        4.43089147e-01,  2.33093692e-01,  2.54032989e-01,  5.68515429e-01,
        1.99303595e-01,  9.90736559e-02,  1.03805395e-01,  2.52008757e-02,
       -1.53152087e-02,  2.45033846e-02,  2.84880870e-02,  8.78570599e-02,
       -1.17018253e-26], [-1.65597362e-26,  2.21289567e-01,  1.57306529e-01,  1.74202040e-01,
        2.11165533e-01,  8.21747864e-02, -3.36589880e-02,  8.73089407e-02,
        2.65389768e-01,  2.29410477e-01,  6.09867268e-03,  5.49193713e-01,
        4.34373791e-01,  2.31201480e-01,  2.50414425e-01,  6.48359408e-01,
        2.13166583e-01,  7.29677735e-02,  6.64381642e-02,  4.85307670e-02,
       -5.67581983e-02,  3.50768590e-02,  2.65424496e-03,  8.19977439e-02,
       -1.65597362e-26], [-1.04340379e-26,  2.21022214e-01,  1.18555445e-01,  2.44824770e-01,
        2.19137990e-01,  9.15043026e-02, -1.55020543e-02,  9.26971376e-02,
        2.65119929e-01,  2.72793619e-01,  3.87382130e-02,  5.64118080e-01,
        4.37074217e-01,  2.15249334e-01,  2.94840501e-01,  6.00919191e-01,
        2.42899062e-01,  1.05437060e-01,  1.08075033e-01,  4.68517242e-02,
       -2.73135728e-02,  4.52308629e-02,  7.39080031e-02,  6.32177795e-02,
       -1.04340379e-26]]"
1,audio/speech_commands/cat/f618568f_nohash_0.wav,"[1000, 3000, 5000, 10000, 15000, 20000, 25000, 30000, 32000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4543, 0.4492, 0.4778, 0.4622, 0.4573, 0.4639, 0.4626, 0.4692, 0.463]","[0.07863718602365762, 0.07911944592967994, 0.07781042471059373, 0.07739941663311964, 0.07428031463500401, 0.07677918463860851, 0.07726659573201357, 0.07619629569705902, 0.07729781267339449]",0.07719851963034784,"[0.637935855266278, 0.6312772663735529, 0.6464474228360564, 0.6481953340606306, 0.6615806497949813, 0.6483275462557303, 0.645975008135074, 0.6519590907310442, 0.6467216135094797]",0.6464910874403141,"[[-1.56137368e-25,  3.23784020e-01,  9.95396556e-02,  4.19474611e-01,
        1.97456820e-01,  1.33218029e-01,  1.10478686e-01,  2.35807540e-01,
        4.73414514e-01,  1.92715535e-01,  1.10716364e-01,  2.28738762e-01,
        2.08597833e-01,  3.82776469e-01,  4.29397465e-01,  3.41821916e-01,
        2.22928513e-01,  2.86217801e-01,  1.34385338e-01,  2.44630089e-01,
        1.72054698e-01,  1.54038489e-01,  1.10387162e-01,  2.22456043e-01,
       -1.56137368e-25], [-6.78701502e-27,  3.34955739e-01,  1.17996986e-01,  4.06945495e-01,
        1.86097753e-01,  1.45249962e-01,  7.74099280e-02,  2.52165863e-01,
        4.02560024e-01,  1.34674721e-01,  7.14153388e-02,  1.77201418e-01,
        2.03821335e-01,  3.48248379e-01,  3.78774991e-01,  3.48234110e-01,
        2.97009850e-01,  3.15673925e-01,  9.90773242e-02,  2.19875074e-01,
        2.17105302e-01,  1.83883100e-01,  1.24435015e-01,  1.92008922e-01,
       -6.78701502e-27], [-7.23924848e-27,  3.51867747e-01,  9.92439237e-02,  4.30452562e-01,
        2.21560455e-01,  1.34361762e-01,  9.39951710e-02,  1.98953877e-01,
        4.48508046e-01,  1.78444166e-01,  1.24707758e-01,  2.17276933e-01,
        2.17625823e-01,  3.54231669e-01,  4.34635863e-01,  3.23597339e-01,
        2.68035439e-01,  3.00334216e-01,  7.14154034e-02,  2.36583916e-01,
        1.53649012e-01,  1.94632096e-01,  1.20403311e-01,  2.05061136e-01,
       -7.23924848e-27], [-1.40451257e-26,  3.47929867e-01,  8.73954206e-02,  4.28625311e-01,
        2.07076953e-01,  1.64062698e-01,  7.90922624e-02,  1.79898942e-01,
        4.46507815e-01,  1.78059970e-01,  8.84827742e-02,  2.24771318e-01,
        2.21043298e-01,  3.87264844e-01,  3.97912662e-01,  3.24925467e-01,
        2.53101568e-01,  2.71920200e-01,  1.10522535e-01,  2.43967456e-01,
        2.29172598e-01,  1.92032606e-01,  1.27162389e-01,  2.57473439e-01,
       -1.40451257e-26], [0.        , 0.31051501, 0.09668412, 0.43848153, 0.24140123,
       0.13530194, 0.13988353, 0.20374398, 0.42169218, 0.16309306,
       0.11415117, 0.21005523, 0.19885249, 0.37817972, 0.40148687,
       0.32874826, 0.2763999 , 0.28907605, 0.15502908, 0.23566935,
       0.17849981, 0.19460512, 0.17383871, 0.25088075, 0.        ], [-7.13729045e-28,  3.57767897e-01,  9.07864712e-02,  4.19920488e-01,
        1.93759615e-01,  1.18473812e-01,  1.26979796e-01,  1.76825815e-01,
        4.71487723e-01,  1.37650176e-01,  1.14143730e-01,  2.47892963e-01,
        1.87659531e-01,  3.81794216e-01,  4.23651157e-01,  3.25309704e-01,
        2.78052383e-01,  2.82199012e-01,  7.99232277e-02,  2.32414311e-01,
        1.83733299e-01,  1.67801080e-01,  1.22389380e-01,  2.00002818e-01,
       -7.13729045e-28], [-3.54278420e-28,  3.48700612e-01,  9.46831658e-02,  4.07426126e-01,
        1.93290580e-01,  1.83633618e-01,  6.61821909e-02,  1.67022155e-01,
        4.36439855e-01,  1.53716726e-01,  1.08217104e-01,  2.35319888e-01,
        2.01894557e-01,  3.63759184e-01,  4.54632305e-01,  3.35404794e-01,
        2.70978075e-01,  2.63984641e-01,  9.51807897e-02,  2.74712180e-01,
        1.75857632e-01,  1.71370542e-01,  1.68949359e-01,  2.04966869e-01,
       -3.54278420e-28], [-2.43935148e-26,  3.42316390e-01,  5.60857757e-02,  4.35525704e-01,
        1.65243012e-01,  1.83348380e-01,  1.20968749e-01,  2.10476719e-01,
        4.68191860e-01,  1.87710718e-01,  1.17636088e-01,  2.16067078e-01,
        2.21698805e-01,  3.67096164e-01,  4.04275000e-01,  3.51263298e-01,
        2.46759149e-01,  2.72321234e-01,  1.53249266e-01,  2.49416818e-01,
        2.10720305e-01,  1.76253195e-01,  9.20038894e-02,  2.25968090e-01,
       -2.43935148e-26], [-1.96136454e-26,  3.46260417e-01,  1.13454882e-01,  4.33674100e-01,
        1.79632520e-01,  1.16713577e-01,  9.55233355e-02,  2.35075850e-01,
        4.56288423e-01,  1.58855692e-01,  1.13183695e-01,  2.12065311e-01,
        2.23694711e-01,  3.46828753e-01,  4.25441425e-01,  3.18408650e-01,
        2.97129933e-01,  2.70112478e-01,  1.32427382e-01,  2.71589888e-01,
        1.92831866e-01,  1.82465406e-01,  7.46411096e-02,  2.22060589e-01,
       -1.96136454e-26]]"
2,audio/speech_commands/cat/e9a76b2f_nohash_0.wav,"[1000, 3000, 5000, 10000, 15000, 20000, 25000, 30000, 32000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.8516, 0.8438, 0.8647, 0.856, 0.8613, 0.8706, 0.8564, 0.863, 0.866]","[0.09452786822186866, 0.09894546060086164, 0.08745027775764032, 0.09166866364457973, 0.08255594148238919, 0.07952907368490247, 0.08451311984969581, 0.07741436385072951, 0.0764483985116643]",0.0858947964004813,"[0.17244207453849014, 0.18118563727414383, 0.1698893993652817, 0.16341734991886636, 0.2014025746401974, 0.1643675093911252, 0.17447000625752473, 0.18448651935807747, 0.16940974847842094]",0.17567453546912531,"[[-2.80515656e-28,  5.53050340e-02,  4.97449346e-02,  5.06626847e-02,
        5.46598686e-02,  2.24719949e-01,  7.68317289e-02,  1.70599727e-02,
        5.53020909e-03,  7.10610581e-02,  1.03019551e-01,  1.02631585e-01,
        5.09705323e-02,  9.67961825e-02,  3.41925201e-03,  7.86517923e-02,
       -4.31968726e-02, -6.30294057e-02, -1.85659632e-02,  7.62908128e-02,
        3.48932469e-02,  1.98464119e-01,  1.56317356e-01,  3.18769285e-02,
       -2.80515656e-28], [-8.60491626e-28,  1.93643255e-02,  2.35785630e-02,  5.17763111e-02,
        1.17475100e-01,  2.02681839e-01,  7.46219092e-02,  1.57274883e-02,
        7.30870662e-03,  7.16291002e-02,  1.26493960e-01,  9.83124391e-02,
        8.96399289e-03,  1.02398896e-01, -9.23453431e-03,  1.04295792e-01,
       -3.61291122e-02, -5.69222531e-02, -2.28322985e-02,  8.00252476e-02,
        8.14985035e-02,  2.07395534e-01,  1.64370374e-01,  2.32370031e-02,
       -8.60491626e-28], [-4.87323371e-26,  5.90328262e-02,  6.07739226e-02,  2.32057448e-02,
        7.96298200e-02,  1.90178331e-01,  1.02029375e-01, -1.09275515e-02,
        1.27444581e-02,  8.01345117e-02,  1.21325199e-01,  1.15119919e-01,
        4.98880890e-02,  3.54571305e-02, -8.78017086e-03,  9.73575804e-02,
       -3.40628820e-02, -1.30602634e-02, -2.66191148e-02,  5.90345331e-02,
        8.93450280e-02,  1.94885332e-01,  1.36947679e-01,  3.63133592e-02,
       -4.87323371e-26], [-1.91634998e-27,  5.60451660e-02,  2.25882266e-02,  5.90346061e-02,
        6.81253788e-02,  2.22918944e-01,  8.40282190e-02,  3.38860302e-02,
        2.75314757e-02,  9.37999570e-02,  1.10518117e-01,  9.08631465e-02,
        6.21015728e-03,  7.08753103e-02, -2.90883396e-03,  9.55952321e-02,
       -4.86003832e-02, -3.69293677e-02,  2.51789661e-03,  4.91509103e-02,
        7.47758239e-02,  1.83326414e-01,  1.41181234e-01,  1.47312223e-03,
       -1.91634998e-27], [-4.38421057e-27,  8.58282264e-02,  2.20411419e-02,  4.07978583e-02,
        2.12367670e-02,  2.33485923e-01,  9.08994791e-02,  1.39371686e-02,
        8.60436992e-04,  9.05506080e-02,  1.24313377e-01,  9.03320164e-02,
        1.57296490e-02,  6.73326018e-02, -2.06770719e-02,  6.60509910e-02,
       -2.76534740e-02, -4.63341545e-02,  1.84548738e-05,  2.95507133e-02,
        6.60645766e-02,  2.08573044e-01,  1.64820909e-01,  5.07464829e-02,
       -4.38421057e-27], [-3.10026151e-28,  6.25404200e-02,  3.22804737e-02,  6.85415443e-02,
        6.53906877e-02,  1.67685077e-01,  6.08220968e-02,  2.67157421e-02,
        4.29033806e-02,  1.26414194e-01,  1.25948160e-01,  9.49448934e-02,
        3.42381798e-02,  6.36251492e-02,  1.91228583e-02,  4.52541401e-02,
       -1.07646885e-03, -4.53147031e-02, -2.36950300e-02,  5.51120937e-02,
        8.50696922e-02,  1.70610225e-01,  1.31735811e-01,  3.67137175e-02,
       -3.10026151e-28], [ 3.52983814e-28,  7.70530071e-02,  1.72896308e-02,  4.37624828e-02,
        4.96643411e-02,  2.32498962e-01,  5.66227486e-02,  2.15265715e-02,
        2.63532293e-02,  3.71876315e-02,  1.17714927e-01,  1.33678106e-01,
        4.96821820e-02,  8.90070739e-02,  4.34411675e-03,  8.62798343e-02,
       -4.71200253e-02, -5.67390797e-02, -1.93058336e-02,  5.85937665e-02,
        1.06698926e-01,  1.79943416e-01,  1.38401517e-01,  3.15611937e-02,
        3.52983814e-28], [-2.45633927e-28,  7.23201118e-02,  4.76846365e-02,  3.97397544e-02,
        3.40319617e-02,  2.14089897e-01,  9.17816971e-02,  8.75704302e-03,
        6.70207401e-02,  8.92958801e-02,  1.24549083e-01,  5.40456298e-02,
        4.53710744e-02,  1.19319576e-01, -9.47928305e-03,  8.97781364e-02,
       -2.34856556e-02, -3.86029600e-02, -9.62340350e-03,  8.27272258e-02,
        6.14680102e-02,  1.89670543e-01,  1.54084718e-01,  1.69972702e-02,
       -2.45633927e-28], [ 0.        ,  0.03952564,  0.03589401,  0.02131512,  0.05193231,
        0.21172313,  0.07462225,  0.0106301 ,  0.04471774,  0.07352142,
        0.12296918,  0.09082082,  0.02348118,  0.13112942,  0.00409783,
        0.06473604,  0.00723113, -0.01841392, -0.04377087,  0.07563437,
        0.08714159,  0.16784117,  0.13077563,  0.04669401,  0.        ]]"
3,audio/speech_commands/cat/ba676390_nohash_0.wav,"[1000, 3000, 5000, 10000, 15000, 20000, 25000, 30000, 32000]","[0.9844, 0.9844, 0.9844, 0.9844, 0.9844, 0.9844, 0.9844, 0.9844, 0.9844]","[0.388, 0.4224, 0.4036, 0.4016, 0.4087, 0.404, 0.4058, 0.3953, 0.3994]","[0.08723715712786026, 0.08240318459962484, 0.0856144895959803, 0.08861250223872719, 0.08359820707973022, 0.0872789852492827, 0.09062999092394487, 0.08791099938614419, 0.08542873449006985]",0.08652380563237382,"[0.5929400675694405, 0.6253356164733985, 0.6055727009169616, 0.5947669158980651, 0.6206443931318197, 0.6045442676824693, 0.5929574266469139, 0.6046788579372746, 0.6166082925615403]",0.6064498376464316,"[[-1.11366939e-27,  1.14654648e-01,  2.00284086e-01,  4.44038685e-01,
        2.47625149e-01,  1.28157348e-01,  1.26534393e-01,  2.96996981e-01,
        3.52688911e-01,  2.90497083e-01,  2.81541783e-01,  1.64612140e-01,
        1.26668403e-01,  1.77957811e-01,  2.59400871e-01,  4.41309749e-01,
        2.70342236e-01,  1.83827249e-01,  2.11307619e-01,  2.15433465e-01,
        1.61188203e-01,  1.79090899e-01,  1.47028907e-01,  1.03847814e-01,
       -1.11366939e-27], [-6.24191122e-28,  6.02387308e-02,  1.93914042e-01,  4.73434271e-01,
        2.33773944e-01,  1.24817111e-01,  1.53950415e-01,  3.03111509e-01,
        3.45899005e-01,  3.05160719e-01,  3.11775668e-01,  1.74768834e-01,
        1.48552560e-01,  1.87032339e-01,  2.64578868e-01,  5.22174021e-01,
        2.42811365e-01,  2.11981364e-01,  2.29978878e-01,  2.45933650e-01,
        1.86036928e-01,  1.79058253e-01,  1.59722291e-01,  1.25650778e-01,
       -6.24191122e-28], [-9.33713025e-27,  9.78534116e-02,  1.73019153e-01,  4.19364057e-01,
        2.54754824e-01,  1.45518207e-01,  1.51533329e-01,  2.97753366e-01,
        3.46070554e-01,  2.90817014e-01,  3.14395955e-01,  1.94825163e-01,
        1.17714418e-01,  1.79236501e-01,  2.43335315e-01,  5.05069130e-01,
        2.82015340e-01,  2.24263959e-01,  2.20215574e-01,  2.13975667e-01,
        1.62097540e-01,  1.57905595e-01,  1.38582236e-01,  9.01362276e-02,
       -9.33713025e-27], [-2.79157252e-26,  9.18808777e-02,  1.82765138e-01,  4.66448326e-01,
        2.48885948e-01,  1.07228934e-01,  1.75183574e-01,  2.91533314e-01,
        3.52952088e-01,  2.91022308e-01,  2.77706878e-01,  1.61204092e-01,
        1.38730157e-01,  1.69434525e-01,  2.55148040e-01,  5.17560311e-01,
        2.37804109e-01,  2.10755390e-01,  2.24250513e-01,  2.20588854e-01,
        1.29090784e-01,  1.78672473e-01,  1.63569513e-01,  9.34115683e-02,
       -2.79157252e-26], [-7.38884009e-28,  1.10834910e-01,  1.96759393e-01,  4.76817345e-01,
        2.37120858e-01,  1.04719268e-01,  1.84277396e-01,  2.84314940e-01,
        3.37620328e-01,  2.86946567e-01,  2.64421018e-01,  1.99217641e-01,
        1.65580513e-01,  1.70339541e-01,  2.42440132e-01,  5.32751965e-01,
        2.62576613e-01,  2.26861047e-01,  2.06318375e-01,  2.33166711e-01,
        1.62238681e-01,  2.03944630e-01,  1.41704591e-01,  1.27150076e-01,
       -7.38884009e-28], [4.64492156e-28, 8.88774297e-02, 1.88875662e-01, 4.48961293e-01,
       2.32814618e-01, 1.33886579e-01, 1.73959525e-01, 2.97891604e-01,
       3.73124065e-01, 2.57884225e-01, 2.71475062e-01, 1.75304711e-01,
       1.36018317e-01, 2.03229779e-01, 2.59867884e-01, 5.02132369e-01,
       2.51958176e-01, 2.56613609e-01, 2.18785649e-01, 2.27498589e-01,
       1.92146833e-01, 2.03686011e-01, 1.34291200e-01, 6.30392748e-02,
       4.64492156e-28], [-6.46946926e-27,  1.37421270e-01,  1.76033293e-01,  4.60273914e-01,
        2.63847615e-01,  9.36025056e-02,  1.45141643e-01,  2.74684511e-01,
        3.73586232e-01,  2.53543852e-01,  2.48971706e-01,  1.80217083e-01,
        1.20727921e-01,  1.79962766e-01,  2.39748920e-01,  5.36992346e-01,
        2.36465130e-01,  2.22720282e-01,  2.52323718e-01,  2.34171066e-01,
        1.87780154e-01,  1.96525429e-01,  1.41573606e-01,  7.31972349e-02,
       -6.46946926e-27], [-6.82133648e-27,  1.24560420e-01,  1.59767421e-01,  4.85387686e-01,
        2.13276846e-01,  1.33507480e-01,  1.64756520e-01,  3.05405528e-01,
        3.69034026e-01,  2.87587990e-01,  3.05966096e-01,  1.96708558e-01,
        1.69952051e-01,  1.65646484e-01,  2.69159525e-01,  5.23004599e-01,
        2.43391413e-01,  2.60903047e-01,  2.06301902e-01,  2.45595318e-01,
        1.73591569e-01,  1.63911369e-01,  1.40397769e-01,  6.90296588e-02,
       -6.82133648e-27], [2.51861924e-28, 8.23639152e-02, 2.08392274e-01, 5.19171946e-01,
       2.22973226e-01, 1.41114974e-01, 1.32046373e-01, 2.70831304e-01,
       3.63689624e-01, 2.84541579e-01, 2.74400520e-01, 1.69778899e-01,
       1.43962671e-01, 1.52927452e-01, 2.74569052e-01, 5.40123965e-01,
       2.15582538e-01, 2.25551377e-01, 2.19913230e-01, 2.26015860e-01,
       1.63574476e-01, 1.63994025e-01, 1.25793897e-01, 9.93331386e-02,
       2.51861924e-28]]"
4,audio/speech_commands/cat/db7c95b0_nohash_0.wav,"[1000, 3000, 5000, 10000, 15000, 20000, 25000, 30000, 32000]","[0.969, 0.969, 0.969, 0.969, 0.969, 0.969, 0.969, 0.969, 0.969]","[0.5015, 0.494, 0.5117, 0.4912, 0.4993, 0.4924, 0.503, 0.51, 0.505]","[0.07387316211552758, 0.0738416189184176, 0.06879435267362415, 0.07171409217611066, 0.06968893817372819, 0.07127740509816072, 0.07405123273261623, 0.07409698790708824, 0.07399810110785328]",0.07237065454479186,"[0.5692819848550776, 0.569456228861108, 0.58955107737237, 0.5811026623152625, 0.5889026280882803, 0.5797306586352615, 0.5669104801096867, 0.5645557325653088, 0.5703484034126237]",0.5755377618016644,"[[-3.35673157e-27,  2.28173372e-01,  3.46934307e-01,  2.26524963e-01,
        1.40652409e-01,  6.70235665e-02,  1.25508847e-01,  4.44807214e-02,
        1.37974126e-01,  1.79900467e-01, -1.02806582e-03,  2.38170693e-02,
        2.79258689e-01,  2.50706265e-01,  3.33749938e-01,  4.34296426e-01,
        3.20578313e-01,  2.16441013e-01,  1.01409074e-01,  5.85830780e-02,
        1.37038739e-01,  7.17188061e-02,  1.38313020e-01,  1.37004384e-01,
       -3.35673157e-27], [-1.10104164e-26,  2.35740597e-01,  3.64657806e-01,  2.11257962e-01,
        1.47299992e-01,  5.39627969e-02,  1.63388901e-01,  6.71930901e-02,
        1.02347087e-01,  1.66529293e-01,  5.07811399e-02,  5.99049213e-03,
        2.89605685e-01,  2.64540433e-01,  3.26025060e-01,  4.73198687e-01,
        2.74611489e-01,  2.38966829e-01,  1.23434092e-01,  2.74279003e-02,
        1.38859950e-01,  8.59226949e-02,  1.10920376e-01,  1.32032638e-01,
       -1.10104164e-26], [-1.26933805e-25,  2.41686394e-01,  3.65563077e-01,  2.15942334e-01,
        1.58708375e-01,  3.26100396e-02,  1.71826436e-01,  4.68059933e-02,
        1.13390721e-01,  1.59644830e-01,  4.13153443e-02,  3.16865649e-02,
        3.43266943e-01,  2.52679108e-01,  3.15318740e-01,  4.70005125e-01,
        2.96028978e-01,  2.30956409e-01,  1.16460432e-01,  7.46378134e-02,
        1.52708030e-01,  8.90235694e-02,  1.28136346e-01,  1.23393547e-01,
       -1.26933805e-25], [5.03718039e-28, 2.57034841e-01, 3.68482579e-01, 2.04594763e-01,
       1.37353735e-01, 4.63789908e-02, 1.38668069e-01, 5.14419450e-02,
       9.60732963e-02, 1.88204617e-01, 3.82533669e-02, 7.86413830e-03,
       2.93762572e-01, 2.69280147e-01, 3.46402399e-01, 4.76560974e-01,
       2.97872838e-01, 2.02227248e-01, 1.25914624e-01, 4.98412271e-02,
       1.20692296e-01, 5.80766546e-02, 1.23016952e-01, 1.03657852e-01,
       5.03718039e-28], [-1.76352585e-26,  2.40152118e-01,  3.41939480e-01,  2.28249326e-01,
        1.74176278e-01,  3.41074813e-02,  1.55863654e-01,  8.76500698e-02,
        1.51400542e-01,  1.34830962e-01,  6.99691347e-02,  3.51941555e-02,
        3.16007506e-01,  2.52849486e-01,  3.06842121e-01,  5.02904308e-01,
        2.88440773e-01,  2.46360877e-01,  1.17444931e-01,  4.25709841e-02,
        1.45731057e-01,  1.14505330e-01,  1.47647889e-01,  9.88651774e-02,
       -1.76352585e-26], [-8.14409340e-27,  2.44828686e-01,  3.54647013e-01,  1.99839108e-01,
        1.52966011e-01,  4.81763678e-02,  1.46019041e-01,  3.86535988e-02,
        8.55742657e-02,  1.84309129e-01,  4.57331308e-02,  4.64585699e-02,
        3.00333110e-01,  2.84067423e-01,  2.96218946e-01,  4.38513781e-01,
        3.19693641e-01,  2.40217077e-01,  1.40765401e-01,  2.17700065e-02,
        1.30290077e-01,  7.31295014e-02,  1.16513188e-01,  1.31659169e-01,
       -8.14409340e-27], [-6.24524315e-27,  2.38279630e-01,  3.34814986e-01,  1.89375141e-01,
        1.14641275e-01,  6.39379340e-02,  1.71750928e-01,  7.97169518e-03,
        1.10796658e-01,  1.77998119e-01,  2.60119712e-02,  5.16219037e-02,
        2.99675346e-01,  2.88922991e-01,  2.85397702e-01,  4.80957387e-01,
        2.88933181e-01,  2.25948787e-01,  1.42562140e-01,  4.81728739e-02,
        1.38395844e-01,  9.65833774e-02,  1.36152220e-01,  1.16763949e-01,
       -6.24524315e-27], [-1.97254922e-26,  2.36903074e-01,  3.64297064e-01,  2.09162256e-01,
        1.60925375e-01,  3.07442368e-02,  1.59928874e-01,  3.38377919e-02,
        7.72329949e-02,  1.47307426e-01,  4.63836262e-02,  2.37637895e-02,
        2.84985293e-01,  2.44956118e-01,  3.28780513e-01,  4.45049758e-01,
        2.70188657e-01,  2.29882146e-01,  1.03271100e-01,  5.38377574e-02,
        1.54735148e-01,  1.10758690e-01,  1.44824014e-01,  1.51010771e-01,
       -1.97254922e-26], [-4.55968726e-26,  2.42577526e-01,  3.87492210e-01,  2.25944316e-01,
        1.65525472e-01,  5.59016917e-02,  1.53402128e-01,  9.30834787e-02,
        9.21796018e-02,  1.67182321e-01,  4.62508426e-02, -7.68288623e-03,
        2.72699808e-01,  2.64917915e-01,  3.20811704e-01,  4.69489563e-01,
        2.87295434e-01,  2.50697636e-01,  9.36811207e-02,  3.39272655e-02,
        1.03946457e-01,  8.47618877e-02,  1.08114969e-01,  1.25064522e-01,
       -4.55968726e-26]]"
