,correct after perturbations %,audio name,normalized,origConf,avgPertConf,binMethod,numBins,binEdges,overlapping,mse,mse avg,r2,r2 avg,coefs
0,"[0.20789605197401298, 0.18240879560219891, 0.17391304347826086, 0.223888055972014, 0.21489255372313842, 0.2478760619690155, 0.25687156421789104, 0.31634182908545727, 0.3373313343328336, 0.3148425787106447, 0.31584207896051975]",audio/speech_commands/cat/9f869f70_nohash_0.wav,"[20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000, 20000]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1946, 0.1764, 0.1707, 0.2186, 0.2058, 0.2344, 0.2507, 0.3008, 0.3184, 0.3022, 0.3013]","['EVEN', 'EVEN', 'EVEN', 'EVEN', 'EVEN', 'EVEN', 'EVEN', 'EVEN', 'EVEN', 'EVEN', 'EVEN']","[19, 25, 29, 35, 39, 45, 49, 55, 59, 65, 69]","[[(0, 255), (127, 383), (255, 511), (383, 639), (511, 767), (639, 895), (767, 1023), (895, 1151), (1023, 1279), (1151, 1407), (1279, 1535), (1407, 1663), (1535, 1791), (1663, 1919), (1791, 2047), (1919, 2175), (2047, 2303), (2175, 2431), (2303, 2559)], [(0, 196), (98, 294), (196, 393), (294, 491), (393, 590), (491, 688), (590, 787), (688, 885), (787, 984), (885, 1082), (984, 1181), (1082, 1279), (1181, 1377), (1279, 1475), (1377, 1574), (1475, 1672), (1574, 1771), (1672, 1869), (1771, 1968), (1869, 2066), (1968, 2165), (2066, 2263), (2165, 2362), (2263, 2460), (2362, 2559)], [(0, 170), (85, 255), (170, 341), (255, 426), (341, 511), (426, 596), (511, 682), (596, 767), (682, 853), (767, 938), (853, 1023), (938, 1108), (1023, 1194), (1108, 1279), (1194, 1364), (1279, 1449), (1364, 1535), (1449, 1620), (1535, 1706), (1620, 1791), (1706, 1876), (1791, 1961), (1876, 2047), (1961, 2132), (2047, 2217), (2132, 2302), (2217, 2388), (2302, 2473), (2388, 2559)], [(0, 142), (71, 213), (142, 284), (213, 355), (284, 426), (355, 497), (426, 568), (497, 639), (568, 710), (639, 781), (710, 853), (781, 924), (853, 995), (924, 1066), (995, 1137), (1066, 1208), (1137, 1279), (1208, 1350), (1279, 1421), (1350, 1492), (1421, 1563), (1492, 1634), (1563, 1706), (1634, 1777), (1706, 1848), (1777, 1919), (1848, 1990), (1919, 2061), (1990, 2132), (2061, 2203), (2132, 2274), (2203, 2345), (2274, 2416), (2345, 2487), (2416, 2559)], [(0, 127), (63, 191), (127, 255), (191, 319), (255, 383), (319, 447), (383, 511), (447, 575), (511, 639), (575, 703), (639, 767), (703, 831), (767, 895), (831, 959), (895, 1023), (959, 1087), (1023, 1151), (1087, 1215), (1151, 1279), (1215, 1343), (1279, 1407), (1343, 1471), (1407, 1535), (1471, 1599), (1535, 1663), (1599, 1727), (1663, 1791), (1727, 1855), (1791, 1919), (1855, 1983), (1919, 2047), (1983, 2111), (2047, 2175), (2111, 2239), (2175, 2303), (2239, 2367), (2303, 2431), (2367, 2495), (2431, 2559)], [(0, 111), (55, 166), (111, 222), (166, 277), (222, 333), (277, 389), (333, 445), (389, 500), (445, 556), (500, 611), (556, 667), (611, 722), (667, 778), (722, 834), (778, 890), (834, 945), (890, 1001), (945, 1056), (1001, 1112), (1056, 1167), (1112, 1223), (1167, 1279), (1223, 1335), (1279, 1390), (1335, 1446), (1390, 1501), (1446, 1557), (1501, 1612), (1557, 1668), (1612, 1724), (1668, 1780), (1724, 1835), (1780, 1891), (1835, 1946), (1891, 2002), (1946, 2057), (2002, 2113), (2057, 2169), (2113, 2225), (2169, 2280), (2225, 2336), (2280, 2391), (2336, 2447), (2391, 2503), (2447, 2559)], [(0, 102), (51, 153), (102, 204), (153, 255), (204, 307), (255, 358), (307, 409), (358, 460), (409, 511), (460, 562), (511, 614), (562, 665), (614, 716), (665, 767), (716, 818), (767, 869), (818, 921), (869, 972), (921, 1023), (972, 1074), (1023, 1125), (1074, 1176), (1125, 1228), (1176, 1279), (1228, 1330), (1279, 1381), (1330, 1433), (1381, 1484), (1433, 1535), (1484, 1586), (1535, 1637), (1586, 1688), (1637, 1740), (1688, 1791), (1740, 1842), (1791, 1893), (1842, 1944), (1893, 1995), (1944, 2047), (1995, 2098), (2047, 2149), (2098, 2200), (2149, 2251), (2200, 2302), (2251, 2354), (2302, 2405), (2354, 2456), (2405, 2507), (2456, 2559)], [(0, 91), (45, 136), (91, 182), (136, 228), (182, 274), (228, 319), (274, 365), (319, 410), (365, 456), (410, 502), (456, 548), (502, 593), (548, 639), (593, 685), (639, 731), (685, 776), (731, 822), (776, 867), (822, 913), (867, 959), (913, 1005), (959, 1050), (1005, 1096), (1050, 1142), (1096, 1188), (1142, 1233), (1188, 1279), (1233, 1324), (1279, 1370), (1324, 1416), (1370, 1462), (1416, 1507), (1462, 1553), (1507, 1599), (1553, 1645), (1599, 1690), (1645, 1736), (1690, 1781), (1736, 1827), (1781, 1873), (1827, 1919), (1873, 1964), (1919, 2010), (1964, 2056), (2010, 2102), (2056, 2147), (2102, 2193), (2147, 2238), (2193, 2284), (2238, 2330), (2284, 2376), (2330, 2421), (2376, 2467), (2421, 2513), (2467, 2559)], [(0, 85), (42, 127), (85, 170), (127, 212), (170, 255), (212, 298), (255, 341), (298, 383), (341, 426), (383, 468), (426, 511), (468, 554), (511, 597), (554, 639), (597, 682), (639, 724), (682, 767), (724, 810), (767, 853), (810, 895), (853, 938), (895, 980), (938, 1023), (980, 1065), (1023, 1108), (1065, 1151), (1108, 1194), (1151, 1236), (1194, 1279), (1236, 1321), (1279, 1364), (1321, 1407), (1364, 1450), (1407, 1492), (1450, 1535), (1492, 1577), (1535, 1620), (1577, 1663), (1620, 1706), (1663, 1748), (1706, 1791), (1748, 1833), (1791, 1876), (1833, 1918), (1876, 1961), (1918, 2004), (1961, 2047), (2004, 2089), (2047, 2132), (2089, 2174), (2132, 2217), (2174, 2260), (2217, 2303), (2260, 2345), (2303, 2388), (2345, 2430), (2388, 2473), (2430, 2516), (2473, 2559)], [(0, 77), (38, 116), (77, 155), (116, 193), (155, 232), (193, 271), (232, 310), (271, 348), (310, 387), (348, 426), (387, 465), (426, 503), (465, 542), (503, 581), (542, 620), (581, 658), (620, 697), (658, 736), (697, 775), (736, 814), (775, 853), (814, 891), (853, 930), (891, 969), (930, 1008), (969, 1046), (1008, 1085), (1046, 1124), (1085, 1163), (1124, 1201), (1163, 1240), (1201, 1279), (1240, 1318), (1279, 1356), (1318, 1395), (1356, 1434), (1395, 1473), (1434, 1511), (1473, 1550), (1511, 1589), (1550, 1628), (1589, 1667), (1628, 1706), (1667, 1744), (1706, 1783), (1744, 1822), (1783, 1861), (1822, 1899), (1861, 1938), (1899, 1977), (1938, 2016), (1977, 2054), (2016, 2093), (2054, 2132), (2093, 2171), (2132, 2209), (2171, 2248), (2209, 2287), (2248, 2326), (2287, 2364), (2326, 2403), (2364, 2442), (2403, 2481), (2442, 2520), (2481, 2559)], [(0, 73), (36, 109), (73, 146), (109, 182), (146, 219), (182, 255), (219, 292), (255, 328), (292, 365), (328, 401), (365, 438), (401, 474), (438, 511), (474, 547), (511, 584), (547, 621), (584, 658), (621, 694), (658, 731), (694, 767), (731, 804), (767, 840), (804, 877), (840, 913), (877, 950), (913, 986), (950, 1023), (986, 1059), (1023, 1096), (1059, 1132), (1096, 1169), (1132, 1205), (1169, 1242), (1205, 1279), (1242, 1316), (1279, 1352), (1316, 1389), (1352, 1425), (1389, 1462), (1425, 1498), (1462, 1535), (1498, 1571), (1535, 1608), (1571, 1644), (1608, 1681), (1644, 1717), (1681, 1754), (1717, 1790), (1754, 1827), (1790, 1863), (1827, 1900), (1863, 1937), (1900, 1974), (1937, 2010), (1974, 2047), (2010, 2083), (2047, 2120), (2083, 2156), (2120, 2193), (2156, 2229), (2193, 2266), (2229, 2302), (2266, 2339), (2302, 2375), (2339, 2412), (2375, 2448), (2412, 2485), (2448, 2522), (2485, 2559)]]","[True, True, True, True, True, True, True, True, True, True, True]","[0.0800400059092551, 0.0912330918620412, 0.0920081084403247, 0.09520991394156708, 0.09140367596364185, 0.09217480577671867, 0.09120304475545098, 0.08734114035870313, 0.0830330112254784, 0.08923052486696904, 0.09213640368030142]",0.0895467024345865,"[0.557198464621901, 0.47261896669444536, 0.457586267720273, 0.49911670373396694, 0.5056881120303773, 0.5224745562794503, 0.5499110827878156, 0.5949097121666287, 0.6090411275580432, 0.5874106647834849, 0.5727494550927814]",0.5389731921335607,"[[ 0.3848481 ,  0.36568137,  0.35826341,  0.3624148 ,  0.30819135,
        0.35353509,  0.37706878,  0.37071665,  0.35640594,  0.24593568,
        0.15557333,  0.09907761, -0.00479345,  0.01065451,  0.02189174,
        0.0183244 ,  0.04632032,  0.04319993, -0.00913991], [0.28222233, 0.2684945 , 0.26237778, 0.19269194, 0.25370704,
       0.01768958, 0.21349275, 0.20555139, 0.27453975, 0.28593675,
       0.30392871, 0.29065126, 0.05770197, 0.06724908, 0.04410261,
       0.02430848, 0.04203056, 0.03848306, 0.02745291, 0.01892003,
       0.01737777, 0.00630799, 0.07049635, 0.01454823, 0.00232327], [ 0.20795423,  0.24543634,  0.24769951,  0.19868105,  0.14371289,
        0.21770484,  0.02352088,  0.18729549,  0.18839374,  0.23780126,
        0.25398963,  0.2207599 ,  0.24015075,  0.22168742,  0.06513414,
        0.08107666,  0.04454792,  0.05966275,  0.0017142 ,  0.00277901,
       -0.06272426,  0.02171702,  0.06151512,  0.00026146,  0.03216845,
       -0.00823842,  0.01499819, -0.04108214, -0.00898758], [0.25497895, 0.25165395, 0.16935071, 0.1448805 , 0.14627982,
       0.10918408, 0.24697199, 0.10467186, 0.09958894, 0.22473648,
       0.23075585, 0.16749234, 0.2958985 , 0.25608076, 0.28411928,
       0.23673971, 0.122272  , 0.09417567, 0.09071183, 0.06875663,
       0.0131159 , 0.07713585, 0.02127176, 0.0265755 , 0.03890275,
       0.02487832, 0.02362127, 0.0388132 , 0.01378846, 0.04146096,
       0.06182193, 0.04450991, 0.03571169, 0.01254594, 0.00852608], [ 0.18853899,  0.27924781,  0.27219165,  0.26918743,  0.12059146,
        0.10035022,  0.1046703 ,  0.21655415,  0.07972113,  0.17663438,
        0.24926387,  0.21269648,  0.14893844,  0.16013754,  0.15930292,
        0.14058277,  0.21863097,  0.21052618,  0.11614145,  0.07626177,
        0.06904691,  0.08029562,  0.04001194,  0.07071312,  0.04472207,
        0.02760563,  0.02696549, -0.03504332,  0.01716468, -0.00228138,
        0.03203549,  0.011227  ,  0.0326945 ,  0.02012459,  0.02009455,
        0.05262497,  0.04416953,  0.03560174,  0.07814201], [ 0.19607227,  0.260299  ,  0.27670878,  0.1972962 ,  0.09849701,
        0.16615853,  0.08511106,  0.09019543,  0.24045745,  0.12715309,
       -0.0184614 ,  0.09465332,  0.20410429,  0.22905218,  0.06017832,
        0.12549612,  0.11806186,  0.14624557,  0.18977912,  0.25553342,
        0.14875898,  0.0942344 ,  0.01330582,  0.0550407 ,  0.05242224,
        0.01766951,  0.02815469,  0.06464858,  0.06691923,  0.00368923,
        0.01338859, -0.0060731 , -0.02241759,  0.00042914,  0.00648166,
        0.08357136,  0.02770533,  0.04163631, -0.00524802,  0.01746968,
       -0.00419836,  0.02980981,  0.00902163,  0.02285565,  0.01557937], [ 0.23670934,  0.2608866 ,  0.09998831,  0.18695855,  0.1672286 ,
        0.10193846,  0.11255939,  0.03396639,  0.10137566,  0.24812305,
        0.16764824,  0.02312342,  0.06324813,  0.20900415,  0.22210319,
        0.11905579,  0.09973231,  0.12372973,  0.11228294,  0.12198051,
        0.20538627,  0.22878051,  0.09001674,  0.0844842 ,  0.05962909,
        0.07119887,  0.02028686,  0.04037148,  0.01745172,  0.01609183,
        0.07033756,  0.00958846,  0.03853999,  0.00763259,  0.02017533,
        0.01827092, -0.01905533,  0.04675226,  0.049418  ,  0.01592249,
        0.02589517,  0.04005314,  0.05544283,  0.02020673,  0.04838688,
        0.04245487,  0.05237211,  0.01080643,  0.0321708 ], [ 0.29188626,  0.19606274,  0.27470956,  0.24738566,  0.16429949,
        0.0703524 ,  0.13895186,  0.0617422 ,  0.07958485,  0.10897247,
        0.20527855,  0.12095181,  0.05050498,  0.14510891,  0.14542397,
        0.19485228,  0.2034088 ,  0.13585156,  0.08340541,  0.13702258,
        0.12706075,  0.07182818,  0.1145264 ,  0.25052701,  0.19957004,
        0.05737473,  0.08027394,  0.04726936,  0.07575825,  0.03342971,
        0.00632719,  0.02971267,  0.00825109,  0.0841695 ,  0.02225605,
        0.0084437 ,  0.06011065,  0.05720171, -0.00049698,  0.00906513,
       -0.00714096, -0.01165209, -0.01414871,  0.0211357 ,  0.01201254,
        0.02816059, -0.01162903, -0.00136762,  0.02972132,  0.00198283,
        0.04302021,  0.02605557, -0.01943138,  0.03381885,  0.05285406], [ 0.26956574,  0.1311147 ,  0.1677599 ,  0.14731424,  0.12527329,
        0.11201277,  0.10201276,  0.07297853,  0.12033062,  0.08950781,
        0.08634108,  0.30840707,  0.13797871, -0.00635836,  0.10471587,
        0.06925298,  0.21622681,  0.23945571,  0.16653841,  0.07164924,
        0.10654783,  0.11470074,  0.11276949,  0.12857077,  0.16698854,
        0.19182299,  0.22104447,  0.10296731,  0.09731772,  0.07419928,
        0.04447595,  0.02358743,  0.0763552 ,  0.04344416,  0.00148313,
        0.06401223,  0.0744013 ,  0.00429095,  0.01298273,  0.01749008,
        0.01288898,  0.01750716, -0.00289038,  0.01534757, -0.00818365,
        0.02337362,  0.02192979,  0.00083842,  0.01518813,  0.0100492 ,
       -0.0054136 ,  0.06230456,  0.04442829,  0.0626638 ,  0.03809216,
        0.00268554, -0.0124528 ,  0.02208146, -0.01665391], [ 0.20803666,  0.10995699,  0.10230344,  0.15533749,  0.13284891,
        0.1730335 ,  0.0644337 ,  0.09323915,  0.02483681,  0.10929692,
        0.04647293,  0.08007416,  0.17179795,  0.16702422,  0.23520265,
        0.00789282,  0.19915733,  0.05857089,  0.21009421,  0.20377669,
        0.08735493,  0.06616427,  0.09397121,  0.10356895,  0.11937938,
        0.09152828,  0.13841377,  0.23099983,  0.12355706,  0.14563728,
        0.05961988,  0.08490412,  0.0429003 ,  0.01880785,  0.02596929,
        0.06965544,  0.05523164,  0.07286588,  0.04544705,  0.03656167,
        0.02775919,  0.0041089 ,  0.01251366, -0.02153226,  0.0140673 ,
        0.01447754, -0.02158022, -0.00970927,  0.00912858, -0.0115111 ,
       -0.00556956,  0.01411627, -0.02353677, -0.01036122,  0.06506013,
        0.0594232 ,  0.03168672,  0.01368693,  0.02271911,  0.00412993,
       -0.02589395,  0.02224396,  0.0579845 ,  0.05815431,  0.01417914], [ 0.22954053,  0.13541808,  0.07770844,  0.22115749,  0.09206134,
        0.15419548,  0.02608435,  0.06621861,  0.04158831, -0.01068823,
        0.05098744,  0.03344421,  0.06763121,  0.27249328,  0.15520456,
        0.25401645,  0.06799896,  0.22562084,  0.09441661,  0.14581601,
        0.18980231,  0.05064858,  0.10481408,  0.02872773,  0.10156004,
        0.13406303,  0.1097209 ,  0.11108825,  0.11262922,  0.1570042 ,
        0.14624292,  0.10950685,  0.1172145 ,  0.04806223,  0.05419223,
        0.01822348,  0.02606629,  0.03435375,  0.03604636,  0.03765463,
       -0.00274099,  0.03162027,  0.04890669, -0.00077734, -0.03484729,
        0.01955369,  0.01817908,  0.02357667, -0.00726641,  0.00908969,
       -0.01359293,  0.03249324, -0.0049708 , -0.03309755,  0.04539965,
       -0.0225421 ,  0.0185376 , -0.01863774,  0.05510377,  0.01475504,
       -0.03023579, -0.00748903,  0.03931047,  0.07227488,  0.00985949,
        0.04268424,  0.00214993, -0.01621709,  0.00552949]]"
